Time Frame,Date,Ta (°C),Tm (°C),I3 (W/m2),P (kW)
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,3/26/12 4:50 AM,11.339,6.724666667,639.4715,560.2131
5,3/26/12 5:50 AM,11.17133333,6.545833333,773.3456667,661.5532167
6,3/26/12 6:50 AM,12.05833333,8.607666667,849.547,715.60785
7,3/26/12 7:50 AM,14.169,13.228,855.8903333,717.5471667
8,3/26/12 8:50 AM,16.42983333,19.90466667,815.9403333,680.1402667
9,3/26/12 9:50 AM,18.6775,26.97616667,632.6975,525.6607778
10,3/26/12 10:50 AM,20.09883333,30.6605,484.3828333,379.7426333
11,3/26/12 11:50 AM,21.015,31.03083333,258.9,181.8095333
12,3/26/12 12:50 PM,21.37433333,32.76166667,52.068,30.28143333
13,3/26/12 1:30 PM,21.62475,31.1045,0.165166667,0.534916667
14,3/26/12 2:53 PM,21.022,27.26766667,0,0
15,3/26/12 3:53 PM,20.4265,24.49933333,0,0
16,3/26/12 4:53 PM,19.48416667,20.8105,0,0
17,3/26/12 5:53 PM,17.48316667,16.072,0,0
18,3/26/12 6:53 PM,15.812,13.209,2.7755,1.99765
19,3/26/12 7:53 PM,14.68866667,12.23616667,101.166,69.33068333
20,3/26/12 8:53 PM,14.01683333,10.92233333,313.8986667,276.20465
21,3/26/12 9:53 PM,13.9545,10.75633333,537.687,463.3438333
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,3/27/12 4:53 AM,12.22783333,8.687666667,722.0401667,627.2570833
5,3/27/12 5:53 AM,12.0175,8.755333333,844.0153333,723.3532667
6,3/27/12 6:53 AM,13.12516667,11.18966667,902.1766667,761.94555
7,3/27/12 7:53 AM,15.5775,17.54783333,891.3641667,744.5030333
8,3/27/12 8:53 AM,17.31416667,23.51933333,820.7785,683.5304333
9,3/27/12 9:53 AM,18.13016667,26.6655,681.8413333,568.7895167
10,3/27/12 10:53 AM,18.28566667,28.42616667,487.3528333,392.6479167
11,3/27/12 11:53 AM,17.95466667,28.36566667,265.0371667,185.46395
12,3/27/12 12:53 PM,18.53333333,29.06216667,55.47683333,31.64601667
13,3/27/12 1:53 PM,18.96583333,29.301,0.277833333,0.61525
14,3/27/12 2:53 PM,18.94716667,26.68333333,0,0
15,3/27/12 3:53 PM,18.78,23.343,0,0
16,3/27/12 4:53 PM,17.34616667,18.6345,1.439166667,1.126616667
17,3/27/12 5:53 PM,15.6765,14.249,92.75733333,65.84148333
18,3/27/12 6:53 PM,14.053,11.28233333,296.2116667,260.7139333
19,3/27/12 7:03 PM,13.597,10.399,507.0556667,434.8506333
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,3/28/12 3:59 AM,13.031,10.749,686.8575,601.1528
4,3/28/12 4:59 AM,12.51216667,10.526,805.9425,686.43745
5,3/28/12 5:59 AM,12.0075,10.0625,867.8316667,736.6538
6,3/28/12 6:59 AM,12.73816667,11.58216667,867.4118333,725.9189667
7,3/28/12 7:59 AM,14.88016667,17.54666667,797.8613333,659.5419667
8,3/28/12 8:59 AM,17.36933333,22.1595,661.0751667,544.58805
9,3/28/12 9:59 AM,18.8335,27.5,478.3711667,382.43525
10,3/28/12 10:59 AM,20.019,30.8315,258.7866667,184.2055
11,3/28/12 11:59 AM,20.21183333,30.99166667,58.80383333,34.84306667
12,3/28/12 12:59 PM,20.4895,30.63466667,0.554833333,0.912233333
13,3/28/12 1:59 PM,20.504,30.56416667,0,0
14,3/28/12 2:59 PM,20.161,27.382,0,0
15,3/28/12 3:59 PM,19.898,24.31516667,0,0
16,3/28/12 4:59 PM,18.58216667,19.867,0,0
17,3/28/12 5:59 PM,16.473,14.9225,3.816333333,2.41995
18,3/28/12 6:59 PM,14.64666667,11.34583333,106.2223333,70.42936667
19,3/28/12 7:59 PM,13.52466667,9.490166667,299.5131667,257.7293667
20,3/28/12 8:59 PM,12.97633333,8.547833333,512.3218333,434.20285
21,3/28/12 9:39 PM,12.5815,7.69425,689.7496667,592.9878167
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,3/29/12 3:59 AM,7.994,2.31,807.7743333,671.4891333
4,3/29/12 4:59 AM,7.393166667,1.866166667,861.9365,706.6775333
5,3/29/12 5:59 AM,7.181833333,2.0465,839.9606667,676.3002167
6,3/29/12 6:59 AM,8.650666667,5.273833333,785.0848333,620.52995
7,3/29/12 7:59 AM,13.76666667,16.12016667,660.5835,534.7794333
8,3/29/12 8:59 AM,17.38816667,26.78583333,465.4823333,370.0094333
9,3/29/12 9:59 AM,19.3975,35.30816667,245.567,175.3112
10,3/29/12 10:59 AM,20.783,44.13,58.4765,35.38425
11,3/29/12 11:59 AM,22.0325,44.787,0.505833333,0.839033333
12,3/29/12 12:59 PM,22.72033333,47.30616667,0,0
13,3/29/12 1:59 PM,23.22883333,44.49633333,0,0
14,3/29/12 2:59 PM,22.6705,36.857,0,0
15,3/29/12 3:59 PM,21.716,32.18816667,0,0
16,3/29/12 4:59 PM,19.94533333,24.56316667,4.152833333,2.645083333
17,3/29/12 5:59 PM,17.484,15.92366667,110.3503333,75.62676667
18,3/29/12 6:59 PM,15.09016667,10.17883333,317.9168333,280.9146
19,3/29/12 7:59 PM,13.501,7.847166667,530.7268333,449.84875
20,3/29/12 8:59 PM,12.29283333,6.964166667,691.122,588.625
21,3/29/12 9:39 PM,11.84675,6.82575,817.5898333,688.1618833
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,3/30/12 3:59 AM,10.401,5.7,866.8133333,713.4084667
4,3/30/12 4:59 AM,10.356,5.178333333,837.9533333,681.7681167
5,3/30/12 5:59 AM,10.45466667,5.422166667,788.3125,627.83025
6,3/30/12 6:59 AM,11.80066667,8.201833333,646.6258333,421.7038833
7,3/30/12 7:59 AM,15.49816667,19.1725,479.6611364,383.3850682
8,3/30/12 8:59 AM,18.811,31.29083333,239.3205,172.1916
9,3/30/12 9:59 AM,21.08783333,38.858,59.155,36.96333333
10,3/30/12 10:59 AM,21.80266667,44.7985,0.464,0.903516667
11,3/30/12 11:59 AM,22.70333333,48.73883333,0,0
12,3/30/12 12:59 PM,23.3055,48.91466667,0,0
13,3/30/12 1:59 PM,23.13266667,46.29516667,0,0
14,3/30/12 2:59 PM,23.0565,40.93783333,0,0
15,3/30/12 3:39 PM,22.89125,35.01325,4.799333333,2.67425
16,3/30/12 4:58 PM,21.825,26.4395,90.06416667,69.40541667
17,3/30/12 5:58 PM,18.67833333,17.35,192.71,155.28
18,3/30/12 6:58 PM,16.17583333,11.27266667,403.8036667,335.6477167
19,3/30/12 7:58 PM,14.16333333,8.347833333,672.3963333,576.6921
20,3/30/12 8:58 PM,13.13966667,7.639166667,795.5308333,664.90835
21,3/30/12 9:58 PM,12.41316667,7.6435,850.0488235,703.577
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,3/31/12 4:58 AM,11.2845,7.492666667,843.140625,685.56625
5,3/31/12 5:58 AM,10.692,6.369166667,784.3360976,629.906122
6,3/31/12 6:58 AM,11.95666667,8.897333333,646.8636667,517.0956833
7,3/31/12 7:58 AM,13.3,12.43,430.9288333,347.2993667
8,3/31/12 8:58 AM,17.07933333,23.727,247.536,174.6970833
9,3/31/12 9:58 AM,20.29166667,40.19166667,64.49533333,37.33465
10,3/31/12 10:58 AM,21.39983333,44.70966667,0.8105,1.050183333
11,3/31/12 11:28 AM,21.81033333,46.753,0,0
12,3/31/12 12:58 PM,22.9544,47.2396,0,0
13,3/31/12 1:57 PM,22.93975,45.59575,0,0
14,3/31/12 2:57 PM,22.56033333,40.2915,0,0
15,3/31/12 3:57 PM,22.70816667,34.94783333,0,0
16,3/31/12 4:57 PM,21.88083333,26.58466667,0,0
17,3/31/12 5:57 PM,18.913,17.70816667,0,0
18,3/31/12 6:57 PM,15.91516667,12.06866667,0,0
19,3/31/12 7:57 PM,14.49016667,10.49766667,0,0
20,3/31/12 8:57 PM,13.679,9.7085,0,0
21,3/31/12 9:57 PM,12.943,8.686666667,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,04-01-2012 04:57,12.06516667,8.752,0,0
5,04-01-2012 05:57,11.928,8.245,6.3845,3.416983333
6,04-01-2012 06:57,13.33516667,10.68516667,116.7198333,82.69413333
7,04-01-2012 07:57,15.90866667,18.92733333,327.8106667,290.3207167
8,04-01-2012 08:57,17.9265,28.21083333,533.5736667,451.5011667
9,04-01-2012 09:57,19.444,36.99133333,713.8968333,612.0242167
10,04-01-2012 10:57,21.05416667,43.96333333,828.3206667,693.6717
11,04-01-2012 11:57,22.0435,45.42416667,882.9948333,724.9729833
12,04-01-2012 12:27,22.18833333,45.20733333,886.3452941,719.9851471
6,04-02-2012 06:58,11.68566667,8.956,193.4042857,160.338
7,04-02-2012 07:59,14.3775,18.298,332.9482222,289.9444889
8,04-02-2012 08:59,16.00666667,25.63766667,554.2055,473.4389
9,04-02-2012 09:59,17.51866667,33.62766667,728.1951667,622.3610667
10,04-02-2012 10:59,18.22866667,37.5345,845.642,703.3931833
11,04-02-2012 11:59,18.80033333,37.15233333,904.0758333,744.6028667
12,04-02-2012 12:59,19.17033333,38.83983333,894.7158333,728.2046
13,04-02-2012 13:59,19.462,38.875,767.6808333,623.312
14,04-02-2012 14:49,19.8644,36.9986,698.8580851,561.644383
15,04-02-2012 15:56,18.4264,26.3372,385.5641509,312.9402264
16,04-02-2012 16:56,17.7025,21.15466667,266.8665,192.2017
17,04-02-2012 17:56,16.52383333,16.10216667,95.57683333,56.1974
18,04-02-2012 18:56,16.109,14.8,56.13,33.084
19,04-02-2012 19:56,16.109,14.8,56.13,33.084
20,04-02-2012 20:56,16.109,14.8,56.13,33.084
21,04-02-2012 21:46,16.109,14.8,56.13,33.084
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,04-03-2012 04:56,16.109,14.8,56.13,33.084
5,04-03-2012 05:56,16.109,14.8,56.13,33.084
6,04-03-2012 06:56,16.109,14.8,56.13,33.084
7,04-03-2012 07:56,16.109,14.8,56.13,33.084
8,04-03-2012 08:56,16.109,14.8,56.13,33.084
9,04-03-2012 09:56,16.109,14.8,56.13,33.084
10,04-03-2012 10:56,16.109,14.8,56.13,33.084
11,04-03-2012 11:56,16.109,14.8,56.13,33.084
12,04-03-2012 12:56,16.109,14.8,56.13,33.084
13,04-03-2012 13:56,21.59483333,33.063,612.3176667,502.2174333
14,04-03-2012 14:56,22.37166667,35.47716667,654.1028333,536.5876
15,04-03-2012 15:56,20.83016667,26.17183333,294.9806667,254.6269667
16,04-03-2012 16:56,18.63616667,19.99283333,92.03533333,75.76778333
17,04-03-2012 17:56,17.5555,17.2405,22.98,16.26431667
18,04-03-2012 18:56,16.9505,15.96566667,0.317833333,0.258783333
19,04-03-2012 19:56,16.82866667,15.76316667,0,0
20,04-03-2012 20:56,16.8035,15.78616667,0,0
21,04-03-2012 21:46,16.7738,15.8948,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,04-04-2012 04:56,16.14333333,14.348,0,0
5,04-04-2012 05:56,15.192,11.88483333,2.0395,1.0953
6,04-04-2012 06:56,15.62766667,13.35,33.5925,20.99228333
7,04-04-2012 07:56,16.80866667,16.26,108.5905,82.01186667
8,04-04-2012 08:56,18.15716667,19.207,119.5331667,98.2024
9,04-04-2012 09:56,19.652,22.77116667,148.3381667,130.9613
10,04-04-2012 10:56,19.50766667,20.83933333,127.5491667,111.54175
11,04-04-2012 11:56,22.9695,36.36566667,645.5815,532.4928333
12,04-04-2012 12:56,25.35066667,45.115,846.3323333,694.8481167
13,04-04-2012 13:56,24.91833333,38.89316667,650.0315,532.3625
14,04-04-2012 14:56,23.808,34.31483333,481.4433333,400.9917833
15,04-04-2012 15:56,23.46733333,29.92133333,392.3076667,303.2087667
16,04-04-2012 16:56,22.22666667,25.362,243.1376667,187.9082833
17,04-04-2012 17:56,19.2525,17.7995,40.5945,28.43388333
18,04-04-2012 18:56,17.549,15.322,0.830833333,0.786383333
19,04-04-2012 19:56,16.8885,14.1735,0,0
20,04-04-2012 20:56,16.24333333,13.07983333,0,0
21,04-04-2012 21:46,16.5596,14.2922,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,04-05-2012 04:56,16.722,14.93333333,0,0
5,04-05-2012 05:56,16.70933333,15.34983333,0.876,0.356
6,04-05-2012 06:56,16.892,15.99216667,21.79316667,15.09426667
7,04-05-2012 07:56,17.338,17.18283333,63.51883333,52.33663333
8,04-05-2012 08:56,18.31266667,19.3325,100.3456667,81.81311667
9,04-05-2012 09:56,19.6085,22.78616667,166.3688333,149.34405
10,04-05-2012 10:56,18.63083333,18.896,92.63466667,85.64601667
11,04-05-2012 11:56,18.17333333,19.736,202.8953333,187.2504
12,04-05-2012 12:56,18.04133333,19.52333333,114.6106667,107.2299333
13,04-05-2012 13:56,18.10833333,18.94566667,148.9396667,138.4967667
14,04-05-2012 14:56,15.90716667,14.98133333,39.8015,31.198
15,04-05-2012 15:56,15.60866667,15.31116667,66.29466667,53.72696667
16,04-05-2012 16:57,15.6764,15.4206,47.46418182,39.56636364
17,04-05-2012 17:50,15.2515,14.6835,7.251276596,5.18287234
18,04-05-2012 18:50,15.33766667,14.0355,0,0.0451
19,04-05-2012 19:50,15.233,13.57266667,0,0
20,04-05-2012 20:50,14.89083333,12.73433333,0,0
21,04-05-2012 21:50,15.098,13.39966667,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,04-06-2012 04:50,13.42383333,10.467,0,0
5,04-06-2012 05:50,13.2675,9.893833333,11.2185,6.44595
6,04-06-2012 06:50,14.464,13.34933333,85.0155,66.90125
7,04-06-2012 07:50,15.67033333,17.05116667,158.3688333,127.2111333
8,04-06-2012 08:50,17.97533333,27.569,489.2291667,413.2712333
9,04-06-2012 09:50,20.03416667,40.41716667,707.0046667,599.0386
10,04-06-2012 10:50,21.636,46.39683333,827.776,686.6738333
11,04-06-2012 11:50,22.35016667,49.3365,887.3725,727.99505
12,04-06-2012 12:50,22.75516667,48.74066667,878.2191667,716.40065
13,04-06-2012 13:50,23.4435,46.437,819.3326667,663.6699333
14,04-06-2012 14:50,23.60866667,41.79066667,666.0605,547.63685
15,04-06-2012 15:50,23.50733333,35.98533333,479.1491667,373.9882167
16,04-06-2012 16:50,22.36466667,28.31366667,233.2871667,176.1114667
17,04-06-2012 17:50,20.04383333,19.87783333,86.9365,63.05841667
18,04-06-2012 18:50,17.47416667,14.006,2.680833333,2.687066667
19,04-06-2012 19:50,15.98366667,11.0375,0,0
20,04-06-2012 20:50,15.31033333,10.29933333,0,0
21,04-06-2012 21:40,14.6486,10.1832,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,04-07-2012 04:50,13.1345,9.5325,0,0
5,04-07-2012 05:50,13.91933333,12.10583333,14.08716667,9.04055
6,04-07-2012 06:50,15.12583333,13.96866667,74.01616667,61.22435
7,04-07-2012 07:50,16.63333333,17.56733333,131.2238333,111.1399
8,04-07-2012 08:50,18.02233333,20.50616667,197.3893333,169.1718667
9,04-07-2012 09:50,19.07583333,23.421,241.9111667,220.1008333
10,04-07-2012 10:50,19.58816667,25.6335,305.3728333,276.9166
11,04-07-2012 11:50,20.432,28.02716667,268.495,253.57225
12,04-07-2012 12:50,17.40383333,17.0385,68.30083333,62.81133333
13,04-07-2012 13:50,17.2335,17.96133333,191.0545,172.4952167
14,04-07-2012 14:50,18.4545,22.645,210.4376667,188.1895333
15,04-07-2012 15:50,17.309,17.38116667,82.6215,74.20563333
16,04-07-2012 16:50,17.06133333,18.60766667,208.5351667,169.14755
17,04-07-2012 17:50,16.67183333,16.21166667,63.11716667,43.33518333
18,04-07-2012 18:50,14.953,12.50166667,2.740166667,2.110216667
19,04-07-2012 19:50,14.04583333,10.3155,0,0
20,04-07-2012 20:50,13.656,10.129,0,0
21,04-07-2012 21:40,13.2842,9.5506,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,04-08-2012 04:50,10.272,5.8565,0,0
5,04-08-2012 05:50,10.373,6.738833333,7.793666667,4.293466667
6,04-08-2012 06:50,11.33266667,8.418666667,36.08383333,24.93163333
7,04-08-2012 07:50,13.0965,11.03583333,147.0191667,124.4181
8,04-08-2012 08:50,14.3635,14.026,146.8711667,129.1620333
9,04-08-2012 09:50,14.234,14.62466667,154.4415,148.7961833
10,04-08-2012 10:50,11.89016667,12.18916667,220.5351667,179.4203167
11,04-08-2012 11:50,15.45433333,30.32383333,562.6308333,462.7292167
12,04-08-2012 12:50,16.596,33.757,524.9105,474.6430667
13,04-08-2012 13:50,16.2865,26.32583333,397.0683333,345.4752333
14,04-08-2012 14:50,17.17766667,29.593,625.961,495.6053167
15,04-08-2012 15:50,16.76383333,24.17033333,345.9271667,302.52175
16,04-08-2012 16:50,14.87483333,16.521,170.2175,148.022
17,04-08-2012 17:50,14.13133333,13.5435,69.868,43.8504
18,04-08-2012 18:50,12.55166667,9.183833333,1.698833333,1.638333333
19,04-08-2012 19:50,12.689,9.265,0,0
20,04-08-2012 20:50,12.95116667,9.0145,0,0
21,04-08-2012 21:40,12.5974,8.54,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,04-09-2012 04:50,9.0985,7.686333333,0,0
5,04-09-2012 05:50,8.313,7.158,1.405,0.51605
6,04-09-2012 06:50,7.244833333,6.708166667,44.27983333,34.48583333
7,04-09-2012 07:50,6.620166667,6.766,53.37266667,42.67166667
8,04-09-2012 08:50,6.515666667,6.816666667,75.0465,66.93185
9,04-09-2012 09:50,6.949666667,7.646,198.6935,176.8317833
10,04-09-2012 10:50,8.068333333,8.490166667,113.4286667,108.9512333
11,04-09-2012 11:50,8.5555,9.666166667,311.9103333,290.1889667
12,04-09-2012 12:50,9.7165,10.422,245.8033333,217.6692833
13,04-09-2012 13:50,11.92516667,16.80533333,542.5028333,473.6272333
14,04-09-2012 14:50,12.02616667,15.93883333,464.7171667,407.9457333
15,04-09-2012 15:50,11.56383333,14.056,345.4446667,274.1680333
16,04-09-2012 16:50,11.35333333,13.13466667,317.196,239.13945
17,04-09-2012 17:50,10.78216667,9.966833333,95.675,57.61758333
18,04-09-2012 18:50,9.099,6.758333333,2.853666667,2.482316667
19,04-09-2012 19:50,8.198166667,5.082,0,0
20,04-09-2012 20:50,7.2645,3.600166667,0,0
21,04-09-2012 21:50,6.496333333,2.5135,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,04-10-2012 04:50,5.391166667,1.655666667,0,0
5,04-10-2012 05:50,4.772666667,0.091166667,9.9835,6.59725
6,04-10-2012 06:50,6.497166667,4.261,168.0956667,126.6391833
7,04-10-2012 07:50,9.453,14.2525,394.3886667,350.484
8,04-10-2012 08:40,12.346,19.75,603.1898,526.65092
9,04-10-2012 09:55,13.882,24.481,793.452963,696.2001111
10,04-10-2012 10:55,14.6605,28.21866667,903.3935,775.7344667
11,04-10-2012 11:55,15.13216667,30.96433333,958.4301667,806.6073333
12,04-10-2012 12:55,15.403,30.42333333,946.6936667,790.9368167
13,04-10-2012 13:55,15.55166667,30.60916667,867.5538333,724.1768
14,04-10-2012 14:55,15.68133333,27.46366667,729.0118333,615.3011667
15,04-10-2012 15:55,15.63433333,23.37066667,539.1638333,441.9383833
16,04-10-2012 16:55,15.37766667,18.20316667,314.5655,226.2134833
17,04-10-2012 17:55,13.76183333,12.401,104.0673333,62.39653333
18,04-10-2012 18:55,11.4325,7.335833333,5.991,5.1546
19,04-10-2012 19:55,9.652166667,3.1685,0,0
20,04-10-2012 20:55,8.006666667,0.525166667,0,0
21,04-10-2012 21:45,7.4828,0.4502,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,04-11-2012 04:55,9.131333333,5.053166667,0,0
5,04-11-2012 05:55,10.20216667,7.704,10.10116667,6.437166667
6,04-11-2012 06:55,11.43483333,9.463333333,46.2665,33.25858333
7,04-11-2012 07:55,13.14566667,12.8995,101.2653333,84.70355
8,04-11-2012 08:55,14.8755,17.17683333,181.0683333,160.6507333
9,04-11-2012 09:55,15.44916667,18.98716667,154.079,141.0952833
10,04-11-2012 10:55,14.46416667,14.0225,120.3231667,112.2263833
11,04-11-2012 11:55,15.48466667,18.94,349.347,283.8060167
12,04-11-2012 12:55,17.121,26.01966667,363.8015,345.05235
13,04-11-2012 13:55,17.5525,25.60116667,422.4555,367.8603333
14,04-11-2012 14:55,16.35916667,20.12066667,197.3353333,173.9782167
15,04-11-2012 15:55,16.21616667,19.61883333,189.4481667,172.0179667
16,04-11-2012 16:55,15.48983333,16.954,106.5608333,88.22831667
17,04-11-2012 17:55,15.05933333,15.178,44.9175,34.89273333
18,04-11-2012 18:55,14.08666667,11.95383333,3.035833333,2.416033333
19,04-11-2012 19:55,13.87216667,11.771,0,0
20,04-11-2012 20:55,13.65,11.298,0,0
21,04-11-2012 21:45,13.999,12.6716,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,04-12-2012 04:55,13.19883333,10.5925,0,0
5,04-12-2012 05:55,13.2305,10.191,18.85266667,9.602733333
6,04-12-2012 06:55,14.336,12.68883333,181.683,124.6371
7,04-12-2012 07:55,16.1135,21.15866667,388.9655,346.6766
8,04-12-2012 08:55,17.44933333,29.80433333,609.181,512.7384333
9,04-12-2012 09:55,19.103,40.58833333,773.4991667,660.4739
10,04-12-2012 10:55,20.82816667,52.5365,880.8823333,708.6656
11,04-12-2012 11:55,20.87866667,49.61283333,953.7438333,780.0341
12,04-12-2012 12:55,21.00733333,48.04783333,929.7038333,758.2247
13,04-12-2012 13:55,21.46533333,47.76633333,856.6233333,695.18815
14,04-12-2012 14:55,21.35433333,41.8335,722.4431667,583.5353
15,04-12-2012 15:55,21.63266667,36.95466667,532.2676667,426.8689833
16,04-12-2012 16:55,20.782,27.69566667,316.9516667,224.7846
17,04-12-2012 17:52,19.31275,18.66825,107.3279167,57.4035625
18,04-12-2012 18:52,15.4695,11.12366667,2.1065,2.159883333
19,04-12-2012 19:52,13.92316667,8.925333333,0,0
20,04-12-2012 20:52,12.86816667,6.841833333,0,0
21,04-12-2012 21:42,11.6958,6.0678,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/13/12 4:52 AM,11.70933333,8.253666667,0,0
5,4/13/12 5:52 AM,12.43066667,9.6275,5.6215,3.272933333
6,4/13/12 6:52 AM,13.53383333,11.55916667,33.858,24.96756667
7,4/13/12 7:52 AM,14.51866667,13.52616667,104.7453333,90.26561667
8,4/13/12 8:52 AM,15.4965,15.91933333,120.3268333,112.4259167
9,4/13/12 9:52 AM,15.7495,15.58216667,120.5263333,112.78995
10,4/13/12 10:52 AM,15.2965,15.066,108.601,101.7849167
11,4/13/12 11:52 AM,14.6875,14.62933333,111.3963333,100.2884
12,4/13/12 12:52 PM,15.29133333,16.34983333,218.2808333,200.14625
13,4/13/12 1:52 PM,15.90716667,17.3205,239.5051667,223.7634833
14,4/13/12 2:52 PM,16.31083333,18.20383333,230.7093333,208.5545833
15,4/13/12 3:52 PM,15.65516667,18.14883333,100.706,91.0332
16,4/13/12 4:52 PM,15.46183333,15.7475,67.53333333,55.32401667
17,4/13/12 5:52 PM,15.84483333,16.0435,71.6215,56.54261667
18,4/13/12 6:52 PM,15.27866667,14.07433333,2.665666667,1.963216667
19,4/13/12 7:52 PM,15.23933333,13.83816667,0,0
20,4/13/12 8:52 PM,15.05916667,13.32816667,0,0
21,4/13/12 9:42 PM,15.062,13.3832,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/14/12 4:52 AM,12.86066667,9.9945,0,0
5,4/14/12 5:52 AM,13.29733333,11.048,14.43693878,8.498673469
6,4/14/12 6:52 AM,14.93,14.2935,122.9819048,101.4175952
8,4/14/12 8:50 AM,16.56533333,18.39066667,186.43,143.652
9,4/14/12 9:50 AM,17.7275,24.15216667,211.9511111,187.2523611
10,4/14/12 10:50 AM,19.25816667,35.07366667,329.8205,275.7512167
11,4/14/12 11:50 AM,20.31183333,43.51633333,686.9928333,619.9433
12,4/14/12 12:50 PM,19.6455,36.40166667,891.0773333,755.60935
13,4/14/12 1:50 PM,17.75666667,23.76416667,611.0638333,524.4947
14,4/14/12 2:50 PM,16.23333333,17.2425,335.4555,298.94065
15,4/14/12 3:50 PM,15.5405,16.59333333,221.9018333,206.7681833
16,4/14/12 4:50 PM,13.95166667,13.67883333,157.538,149.8648167
17,4/14/12 5:50 PM,13.4975,12.76683333,69.03883333,59.80713333
18,4/14/12 6:50 PM,13.62183333,12.73116667,36.43783333,28.64853333
19,4/14/12 7:50 PM,12.98583333,11.55316667,11.03283333,7.63705
20,4/14/12 8:50 PM,12.47116667,11.0035,0.815,0.690466667
21,4/14/12 9:40 PM,12.574,11.0486,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/15/12 4:50 AM,12.37233333,8.7765,0,0
5,4/15/12 5:50 AM,11.285,6.961833333,0,0
6,4/15/12 6:50 AM,10.28533333,5.356166667,0,0
7,4/15/12 7:50 AM,12.9335,10.47516667,17.567,9.587016667
8,4/15/12 8:50 AM,15.90633333,23.04766667,200.4701667,151.8785
9,4/15/12 9:50 AM,17.33583333,31.0325,419.0655,372.0413833
10,4/15/12 10:50 AM,18.53083333,36.7345,626.0645,539.9694833
11,4/15/12 11:50 AM,19.35166667,42.49183333,792.9903333,684.8222
12,4/15/12 12:50 PM,20.08933333,45.36833333,915.5658333,767.9354833
13,4/15/12 1:50 PM,20.347,44.1,958.448,789.2105
14,4/15/12 2:50 PM,20.99183333,44.87816667,943.8973333,786.6471167
15,4/15/12 3:50 PM,21.2425,37.68333333,874.4123333,717.3029833
16,4/15/12 4:50 PM,20.00783333,28.30683333,497.7843333,437.2534833
17,4/15/12 5:50 PM,18.6045,21.45783333,299.645,261.6409833
18,4/15/12 6:50 PM,17.98783333,18.60666667,140.3211667,120.7189
19,4/15/12 7:50 PM,15.51083333,12.129,98.2195,67.35751667
20,4/15/12 8:50 PM,14.22166667,10.13683333,3.884,3.29465
21,4/15/12 9:40 PM,13.7502,10.008,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
